Antibiotic,CASRN,level,name,Genus,MSC,PAF,Imputation
Ceftazidime-avibactam,1393723-27-7,species,Klebsiella pneumoniae ATCC 700603,Klebsiella,0.03934974534199763,0.6666666666666666,FALSE
Ceftazidime-avibactam,1393723-27-7,genus,Klebsiella,Klebsiella,0.02498782592024544,0.6666666666666666,TRUE
Ceftazidime-avibactam,1393723-27-7,species,Pseudomonas aeruginosa,Pseudomonas,0.05764158295278309,0.8333333333333334,FALSE
Ceftazidime-avibactam,1393723-27-7,species,Pseudomonas aeruginosa ATCC 27853,Pseudomonas,0.11439410740702848,1,FALSE
Ceftazidime-avibactam,1393723-27-7,genus,Pseudomonas,Pseudomonas,0.08120257034978519,1,TRUE
Ceftazidime-clavulanate,NA,species,Escherichia coli,Escherichia,0.00495602665457558,1,TRUE
Ceftazidime-clavulanate,NA,genus,Escherichia,Escherichia,0.00495602665457558,1,TRUE
Ceftibuten,97519-39-6,species,Acinetobacter baumannii,Acinetobacter,0.6597992934564294,0.9411764705882353,FALSE
Ceftibuten,97519-39-6,genus,Acinetobacter,Acinetobacter,0.6597992934564294,0.9230769230769231,FALSE
Ceftibuten,97519-39-6,species,Burkholderia cepacia complex,Burkholderia,0.0465667376835064,0.7647058823529411,FALSE
Ceftibuten,97519-39-6,genus,Burkholderia,Burkholderia,0.0465667376835064,0.7692307692307693,FALSE
Ceftibuten,97519-39-6,species,Citrobacter freundii,Citrobacter,0.01313574957045095,0.5882352941176471,FALSE
Ceftibuten,97519-39-6,genus,Citrobacter,Citrobacter,0.01313574957045095,0.6153846153846154,FALSE
Ceftibuten,97519-39-6,species,Enterobacter cloacae,Enterobacter,0.00973587306571899,0.47058823529411764,FALSE
Ceftibuten,97519-39-6,genus,Enterobacter,Enterobacter,0.00973587306571899,0.46153846153846156,FALSE
Ceftibuten,97519-39-6,species,Enterococcus faecalis,Enterococcus,NA,NA,FALSE
Ceftibuten,97519-39-6,genus,Enterococcus,Enterococcus,NA,NA,FALSE
Ceftibuten,97519-39-6,species,Escherichia coli,Escherichia,0.00984755635539311,0.5294117647058824,FALSE
Ceftibuten,97519-39-6,genus,Escherichia,Escherichia,0.00984755635539311,0.5384615384615384,FALSE
Ceftibuten,97519-39-6,species,Haemophilus influenzae,Haemophilus,0.00383239888898071,0.35294117647058826,FALSE
Ceftibuten,97519-39-6,genus,Haemophilus,Haemophilus,0.00383239888898071,0.38461538461538464,FALSE
Ceftibuten,97519-39-6,species,Klebsiella aerogenes,Klebsiella,0.00451115162794232,0.4117647058823529,FALSE
Ceftibuten,97519-39-6,species,Klebsiella oxytoca,Klebsiella,0.0016126119340922,0.11764705882352941,FALSE
Ceftibuten,97519-39-6,species,Klebsiella pneumoniae,Klebsiella,0.00169246541312118,0.17647058823529413,FALSE
Ceftibuten,97519-39-6,genus,Klebsiella,Klebsiella,0.00230911572510336,0.23076923076923078,FALSE
Ceftibuten,97519-39-6,species,Moraxella catarrhalis,Moraxella,0.01569357936855299,0.6470588235294118,FALSE
Ceftibuten,97519-39-6,genus,Moraxella,Moraxella,0.01569357936855299,0.6923076923076923,FALSE
Ceftibuten,97519-39-6,species,Morganella morganii,Morganella,0.00174076835409532,0.23529411764705882,FALSE
Ceftibuten,97519-39-6,genus,Morganella,Morganella,0.00174076835409532,0.15384615384615385,FALSE
Ceftibuten,97519-39-6,species,Proteus mirabilis,Proteus,0.0012135131074218,0.058823529411764705,FALSE
Ceftibuten,97519-39-6,genus,Proteus,Proteus,0.0012135131074218,0.07692307692307693,FALSE
Ceftibuten,97519-39-6,species,Serratia marcescens,Serratia,0.00333034695094361,0.29411764705882354,FALSE
Ceftibuten,97519-39-6,genus,Serratia,Serratia,0.00333034695094361,0.3076923076923077,FALSE
Ceftibuten,97519-39-6,species,Stenotrophomonas maltophilia,Stenotrophomonas,0.6939709954964085,1,FALSE
Ceftibuten,97519-39-6,genus,Stenotrophomonas,Stenotrophomonas,0.6939709954964085,1,FALSE
Ceftibuten,97519-39-6,species,Streptococcus pneumoniae,Streptococcus,0.07804974369698392,0.8823529411764706,FALSE
Ceftibuten,97519-39-6,species,Streptococcus pyogenes,Streptococcus,0.03346518018269463,0.7058823529411765,FALSE
Ceftibuten,97519-39-6,species,"Streptococcus, viridans group",Streptococcus,0.06196938817831493,0.8235294117647058,FALSE
Ceftibuten,97519-39-6,genus,Streptococcus,Streptococcus,0.05449800684291951,0.8461538461538461,FALSE
Ceftiofur,80370-57-6,species,Escherichia coli,Escherichia,0.02058183017969495,0.5,FALSE
Ceftiofur,80370-57-6,genus,Escherichia,Escherichia,0.02058183017969495,0.6,TRUE
Ceftiofur,80370-57-6,species,Mannheimia haemolytica,Mannheimia,4.53839157276192e-4,0.16666666666666666,FALSE
Ceftiofur,80370-57-6,genus,Mannheimia,Mannheimia,4.53839157276192e-4,0.2,TRUE
Ceftiofur,80370-57-6,species,Pasteurella multocida,Pasteurella,8.26098215373357e-4,0.3333333333333333,FALSE
Ceftiofur,80370-57-6,genus,Pasteurella,Pasteurella,8.26098215373357e-4,0.4,TRUE
Ceftiofur,80370-57-6,species,Salmonella enterica,Salmonella,0.042309369223869527,0.8333333333333334,FALSE
Ceftiofur,80370-57-6,genus,Salmonella,Salmonella,0.042309369223869527,1,TRUE
Ceftiofur,80370-57-6,species,Staphylococcus aureus,Staphylococcus,0.03297993934433771,0.6666666666666666,FALSE
Ceftiofur,80370-57-6,species,Staphylococcus hyicus,Staphylococcus,0.05396446241022484,1,FALSE
Ceftiofur,80370-57-6,genus,Staphylococcus,Staphylococcus,0.04218702048070007,0.8,TRUE
Ceftobiprole,209467-52-7,species,Acinetobacter baumannii,Acinetobacter,0.04597684344509161,0.8983050847457628,FALSE
Ceftobiprole,209467-52-7,species,Acinetobacter calcoaceticus,Acinetobacter,0.02376215536519696,0.847457627118644,FALSE
Ceftobiprole,209467-52-7,species,Acinetobacter lwoffii,Acinetobacter,0.0019890663315215,0.2033898305084746,FALSE
Ceftobiprole,209467-52-7,genus,Acinetobacter,Acinetobacter,0.01295263367114478,0.75,FALSE
Ceftobiprole,209467-52-7,species,Aeromonas hydrophila,Aeromonas,0.00269631786951791,0.288135593220339,FALSE
Ceftobiprole,209467-52-7,genus,Aeromonas,Aeromonas,0.00269631786951791,0.35,FALSE
Ceftobiprole,209467-52-7,species,Bacteroides fragilis,Bacteroides,0.1329952793150038,0.9491525423728814,FALSE
Ceftobiprole,209467-52-7,species,Bacteroides fragilis group,Bacteroides,0.13173357695580995,0.9322033898305084,FALSE
Ceftobiprole,209467-52-7,genus,Bacteroides,Bacteroides,0.13236292480299194,0.95,FALSE
Ceftobiprole,209467-52-7,species,Citrobacter braakii,Citrobacter,0.00189598992776636,0.1864406779661017,FALSE
Ceftobiprole,209467-52-7,species,Citrobacter freundii,Citrobacter,0.0016600406655214,0.13559322033898305,FALSE
Ceftobiprole,209467-52-7,species,Citrobacter koseri,Citrobacter,0.00173270160223881,0.15254237288135594,FALSE
Ceftobiprole,209467-52-7,genus,Citrobacter,Citrobacter,0.00176018984027085,0.15,FALSE
Ceftobiprole,209467-52-7,species,Corynebacterium spp,Corynebacterium,0.00264191290987837,0.2711864406779661,FALSE
Ceftobiprole,209467-52-7,genus,Corynebacterium,Corynebacterium,0.00264191290987837,0.3,FALSE
Ceftobiprole,209467-52-7,species,Enterobacter cloacae,Enterobacter,0.00615375569556613,0.6271186440677966,FALSE
Ceftobiprole,209467-52-7,species,Enterobacter sakazakii,Enterobacter,0.00471561364288472,0.423728813559322,FALSE
Ceftobiprole,209467-52-7,genus,Enterobacter,Enterobacter,0.0053869039635946,0.55,FALSE
Ceftobiprole,209467-52-7,species,Enterococcus avium,Enterococcus,0.01185070232212299,0.7288135593220338,FALSE
Ceftobiprole,209467-52-7,species,Enterococcus durans,Enterococcus,0.02731473803393725,0.864406779661017,FALSE
Ceftobiprole,209467-52-7,species,Enterococcus faecalis,Enterococcus,0.01542286634505755,0.7966101694915254,FALSE
Ceftobiprole,209467-52-7,species,Enterococcus faecium,Enterococcus,0.5973501784869132,0.9830508474576272,FALSE
Ceftobiprole,209467-52-7,species,Enterococcus gallinarum,Enterococcus,0.04297199561810382,0.8813559322033898,FALSE
Ceftobiprole,209467-52-7,species,Enterococcus spp,Enterococcus,0.0182875097571801,0.8135593220338984,FALSE
Ceftobiprole,209467-52-7,genus,Enterococcus,Enterococcus,0.03644566558466787,0.9,FALSE
Ceftobiprole,209467-52-7,species,Escherichia coli,Escherichia,0.00525156157222593,0.4915254237288136,FALSE
Ceftobiprole,209467-52-7,genus,Escherichia,Escherichia,0.00525156157222593,0.5,FALSE
Ceftobiprole,209467-52-7,species,Haemophilus influenzae,Haemophilus,0.00237637991618376,0.22033898305084745,FALSE
Ceftobiprole,209467-52-7,genus,Haemophilus,Haemophilus,0.00237637991618376,0.2,FALSE
Ceftobiprole,209467-52-7,species,Klebsiella aerogenes,Klebsiella,0.00521700039082375,0.4745762711864407,FALSE
Ceftobiprole,209467-52-7,species,Klebsiella oxytoca,Klebsiella,0.00622599227139566,0.6440677966101694,FALSE
Ceftobiprole,209467-52-7,species,Klebsiella pneumoniae,Klebsiella,0.00327951357761269,0.3559322033898305,FALSE
Ceftobiprole,209467-52-7,species,Klebsiella terrigena,Klebsiella,0.00924352656817899,0.6949152542372882,FALSE
Ceftobiprole,209467-52-7,genus,Klebsiella,Klebsiella,0.00560169093250193,0.6,FALSE
Ceftobiprole,209467-52-7,species,Moraxella catarrhalis,Moraxella,0.00252141082660642,0.23728813559322035,FALSE
Ceftobiprole,209467-52-7,genus,Moraxella,Moraxella,0.00252141082660642,0.25,FALSE
Ceftobiprole,209467-52-7,species,Morganella morganii,Morganella,0.0038642529262575,0.3728813559322034,FALSE
Ceftobiprole,209467-52-7,genus,Morganella,Morganella,0.0038642529262575,0.4,FALSE
Ceftobiprole,209467-52-7,species,Proteus mirabilis,Proteus,0.00327330993965696,0.3389830508474576,FALSE
Ceftobiprole,209467-52-7,species,Proteus vulgaris,Proteus,0.2914860281887302,0.9661016949152542,FALSE
Ceftobiprole,209467-52-7,genus,Proteus,Proteus,0.03088889951651403,0.85,FALSE
Ceftobiprole,209467-52-7,species,Providencia stuartii,Providencia,0.00159435497594242,0.11864406779661017,FALSE
Ceftobiprole,209467-52-7,genus,Providencia,Providencia,0.00159435497594242,0.1,FALSE
Ceftobiprole,209467-52-7,species,Pseudomonas aeruginosa,Pseudomonas,0.0518798301141371,0.9152542372881356,FALSE
Ceftobiprole,209467-52-7,species,Pseudomonas fluorescens group,Pseudomonas,0.01447238508688351,0.7796610169491526,FALSE
Ceftobiprole,209467-52-7,genus,Pseudomonas,Pseudomonas,0.02740118390971251,0.8,FALSE
Ceftobiprole,209467-52-7,species,Salmonella enterica,Salmonella,0.00569505888719855,0.559322033898305,FALSE
Ceftobiprole,209467-52-7,species,Salmonella Enteritidis,Salmonella,NA,NA,FALSE
Ceftobiprole,209467-52-7,species,Salmonella Typhi,Salmonella,0.00557489159338957,0.5254237288135594,FALSE
Ceftobiprole,209467-52-7,species,Salmonella Typhimurium,Salmonella,NA,NA,FALSE
Ceftobiprole,209467-52-7,genus,Salmonella,Salmonella,0.00563465490638972,0.65,FALSE
Ceftobiprole,209467-52-7,species,Serratia liquefaciens,Serratia,0.00386763480579347,0.3898305084745763,FALSE
Ceftobiprole,209467-52-7,species,Serratia marcescens,Serratia,0.00711930018719339,0.6610169491525424,FALSE
Ceftobiprole,209467-52-7,genus,Serratia,Serratia,0.00524736631052961,0.45,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus aureus,Staphylococcus,0.00822655710607402,0.6779661016949152,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus aureus MRSA,Staphylococcus,0.0102365964043471,0.711864406779661,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus aureus MSSA,Staphylococcus,0.00594090331696767,0.5932203389830508,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus capitis,Staphylococcus,0.0010369697124963,0.06779661016949153,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus coagulase negative,Staphylococcus,0.00439550948468395,0.4067796610169492,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus coagulase negative MRSE,Staphylococcus,0.01237614105690023,0.7627118644067796,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus epidermidis,Staphylococcus,0.00563787231464634,0.5423728813559322,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus epidermidis MRSE,Staphylococcus,0.01831926216033183,0.8305084745762712,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus epidermidis MSSE,Staphylococcus,0.00306582032782521,0.3220338983050847,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus haemolyticus,Staphylococcus,0.01192135662788671,0.7457627118644068,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus hominis,Staphylococcus,0.00586351800995007,0.576271186440678,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus lugdunensis,Staphylococcus,0.00474212860200634,0.4406779661016949,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus saprophyticus,Staphylococcus,0.00507559870642205,0.4576271186440678,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus warneri,Staphylococcus,0.00269635701237254,0.3050847457627119,FALSE
Ceftobiprole,209467-52-7,species,Staphylococcus xylosis,Staphylococcus,0.00600145342940154,0.6101694915254238,FALSE
Ceftobiprole,209467-52-7,genus,Staphylococcus,Staphylococcus,0.00574216500673123,0.7,FALSE
Ceftobiprole,209467-52-7,species,Stenotrophomonas maltophilia,Stenotrophomonas,3.054604687450761,1,FALSE
Ceftobiprole,209467-52-7,genus,Stenotrophomonas,Stenotrophomonas,3.054604687450761,1,FALSE
Ceftobiprole,209467-52-7,species,Streptococcus agalactiae,Streptococcus,0.00181762238298127,0.1694915254237288,FALSE
Ceftobiprole,209467-52-7,species,Streptococcus anginosus,Streptococcus,0.00526879608110917,0.5084745762711864,FALSE
Ceftobiprole,209467-52-7,species,Streptococcus constellatus,Streptococcus,0.00253514708625344,0.2542372881355932,FALSE
Ceftobiprole,209467-52-7,species,Streptococcus gordonii,Streptococcus,NA,NA,FALSE
Ceftobiprole,209467-52-7,species,Streptococcus group G,Streptococcus,7.123243691382529e-4,0.03389830508474576,FALSE
Ceftobiprole,209467-52-7,species,Streptococcus oralis,Streptococcus,0.00110438555767296,0.0847457627118644,FALSE
Ceftobiprole,209467-52-7,species,Streptococcus pneumoniae,Streptococcus,7.69365914314207e-4,0.05084745762711865,FALSE
Ceftobiprole,209467-52-7,species,Streptococcus pyogenes,Streptococcus,5.847569502444023e-4,0.01694915254237288,FALSE
Ceftobiprole,209467-52-7,species,"Streptococcus, viridans group",Streptococcus,0.00127289158314404,0.1016949152542373,FALSE
Ceftobiprole,209467-52-7,genus,Streptococcus,Streptococcus,0.00134854225917646,0.05,FALSE
Ceftolozane,689293-68-3,species,Acinetobacter baumannii,Acinetobacter,0.40765738497098303,1,FALSE
Ceftolozane,689293-68-3,species,Acinetobacter lwoffii,Acinetobacter,0.05427933675464832,0.85,FALSE
Ceftolozane,689293-68-3,genus,Acinetobacter,Acinetobacter,0.1487527225947791,0.9166666666666666,FALSE
Ceftolozane,689293-68-3,species,Citrobacter freundii,Citrobacter,0.02793643747603342,0.55,FALSE
Ceftolozane,689293-68-3,species,Citrobacter koseri,Citrobacter,0.01907691620765627,0.3,FALSE
Ceftolozane,689293-68-3,genus,Citrobacter,Citrobacter,0.02308551660393845,0.5,FALSE
Ceftolozane,689293-68-3,species,Enterobacter cloacae,Enterobacter,0.0265602628572056,0.45,FALSE
Ceftolozane,689293-68-3,genus,Enterobacter,Enterobacter,0.0265602628572056,0.5833333333333334,FALSE
Ceftolozane,689293-68-3,species,Escherichia coli,Escherichia,0.02188163860816916,0.35,FALSE
Ceftolozane,689293-68-3,genus,Escherichia,Escherichia,0.02188163860816916,0.3333333333333333,FALSE
Ceftolozane,689293-68-3,species,Haemophilus influenzae,Haemophilus,0.00553897702577676,0.05,FALSE
Ceftolozane,689293-68-3,genus,Haemophilus,Haemophilus,0.00553897702577676,0.08333333333333333,FALSE
Ceftolozane,689293-68-3,species,Klebsiella aerogenes,Klebsiella,0.0154334715967608,0.2,FALSE
Ceftolozane,689293-68-3,species,Klebsiella oxytoca,Klebsiella,0.01457123728549693,0.15,FALSE
Ceftolozane,689293-68-3,species,Klebsiella pneumoniae,Klebsiella,0.02782402163963786,0.5,FALSE
Ceftolozane,689293-68-3,genus,Klebsiella,Klebsiella,0.01842722703494066,0.25,FALSE
Ceftolozane,689293-68-3,species,Morganella morganii,Morganella,0.02225750516435685,0.4,FALSE
Ceftolozane,689293-68-3,genus,Morganella,Morganella,0.02225750516435685,0.4166666666666667,FALSE
Ceftolozane,689293-68-3,species,Proteus mirabilis,Proteus,0.03897016012112791,0.6,FALSE
Ceftolozane,689293-68-3,species,Proteus vulgaris,Proteus,0.04684965300741976,0.75,FALSE
Ceftolozane,689293-68-3,genus,Proteus,Proteus,0.04272866109906125,0.75,FALSE
Ceftolozane,689293-68-3,species,Pseudomonas aeruginosa,Pseudomonas,0.05310224830474116,0.8,FALSE
Ceftolozane,689293-68-3,species,Pseudomonas putida group,Pseudomonas,0.05837407608972744,0.9,FALSE
Ceftolozane,689293-68-3,genus,Pseudomonas,Pseudomonas,0.05567579979736763,0.8333333333333334,FALSE
Ceftolozane,689293-68-3,species,Serratia marcescens,Serratia,0.04236985685722956,0.65,FALSE
Ceftolozane,689293-68-3,genus,Serratia,Serratia,0.04236985685722956,0.6666666666666666,FALSE
Ceftolozane,689293-68-3,species,Stenotrophomonas maltophilia,Stenotrophomonas,0.28514291041788076,0.95,FALSE
Ceftolozane,689293-68-3,genus,Stenotrophomonas,Stenotrophomonas,0.28514291041788076,1,FALSE
Ceftolozane,689293-68-3,species,Streptococcus agalactiae,Streptococcus,0.04505868005225634,0.7,FALSE
Ceftolozane,689293-68-3,species,Streptococcus pneumoniae,Streptococcus,0.00797580869708671,0.1,FALSE
Ceftolozane,689293-68-3,species,Streptococcus pyogenes,Streptococcus,0.01626185208020363,0.25,FALSE
Ceftolozane,689293-68-3,genus,Streptococcus,Streptococcus,0.01801251685215141,0.16666666666666666,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Acinetobacter baumannii,Acinetobacter,0.05020806653455792,0.9444444444444444,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Acinetobacter lwoffii,Acinetobacter,0.00200406391099314,0.05555555555555555,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Acinetobacter,Acinetobacter,0.01003096078063562,0.16666666666666666,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Citrobacter freundii,Citrobacter,0.01347798655624258,0.5,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Citrobacter koseri,Citrobacter,0.01267955697947423,0.4444444444444444,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Citrobacter,Citrobacter,0.01307267755696841,0.3333333333333333,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Enterobacter cloacae,Enterobacter,0.01793002713555902,0.6666666666666666,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Enterobacter,Enterobacter,0.01793002713555902,0.75,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Escherichia coli,Escherichia,0.01057765381360153,0.2777777777777778,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Escherichia,Escherichia,0.01057765381360153,0.25,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Haemophilus influenzae,Haemophilus,0.00566556792013452,0.1111111111111111,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Haemophilus,Haemophilus,0.00566556792013452,0.08333333333333333,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Klebsiella aerogenes,Klebsiella,0.01056877193557913,0.2222222222222222,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Klebsiella oxytoca,Klebsiella,0.01264172601722066,0.3888888888888889,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Klebsiella pneumoniae,Klebsiella,0.01798643265884776,0.7222222222222222,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Klebsiella,Klebsiella,0.01339446315743314,0.4166666666666667,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Morganella morganii,Morganella,0.01526848775891434,0.6111111111111112,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Morganella,Morganella,0.01526848775891434,0.6666666666666666,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Proteus mirabilis,Proteus,0.01444757059362214,0.5555555555555556,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Proteus,Proteus,0.01444757059362214,0.5833333333333334,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Pseudomonas aeruginosa,Pseudomonas,0.04840110044105723,0.8888888888888888,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Pseudomonas,Pseudomonas,0.04840110044105723,0.9166666666666666,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Serratia marcescens,Serratia,0.03769527796406972,0.7777777777777778,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Serratia,Serratia,0.03769527796406972,0.8333333333333334,FALSE
Ceftolozane-tazobactam,1426680-42-3,species,Stenotrophomonas maltophilia,Stenotrophomonas,0.2051203452555707,1,FALSE
Ceftolozane-tazobactam,1426680-42-3,genus,Stenotrophomonas,Stenotrophomonas,0.2051203452555707,1,FALSE
